0,Settle_ED1,Settle_ED2,Settle_ED3,Settle_ED4,Settle_ED5,Settle_ED6,Settle_ED7,Settle_ED8,Settle_ED9,Settle_ED10,Settle_ED11,Settle_ED12,Settle_ED13,Settle_ED14,Settle_ED15,Settle_ED16,Settle_ED17,Settle_ED18,Settle_ED19,Settle_ED20
2006-03-15,5.115,5.148076923076923,5.116923076923078,5.054285714285714,5.012197802197802,5.000439560439561,5.0,5.014340659340659,5.039175824175824,5.06445054945055,5.104120879120879,5.1243406593406595,5.14945054945055,5.174725274725275,5.219505494505494,5.22,5.234835164835165,5.255,5.28,
2006-03-16,5.05,5.06434065934066,5.012417582417582,4.934395604395604,4.891758241758241,4.870659340659341,4.874835164835165,4.889505494505494,4.9193406593406594,4.954615384615384,4.9945604395604395,5.019450549450549,5.02989010989011,5.105,5.11,5.14956043956044,5.15,5.18032967032967,5.21010989010989,
2006-03-17,5.06,5.084175824175824,5.036648351648352,4.958516483516483,4.921153846153846,4.91021978021978,4.91978021978022,4.92978021978022,4.94978021978022,4.98,5.025,5.04478021978022,5.07,5.10043956043956,5.140164835164835,5.155,5.1752747252747255,5.200659340659341,5.23021978021978,
2006-03-20,5.065,5.08,5.025,4.9508241758241756,4.91,4.8950549450549445,4.900054945054945,4.90521978021978,4.92554945054945,4.951483516483517,4.995659340659341,5.01565934065934,5.046153846153846,5.081978021978022,5.1256593406593405,5.14065934065934,5.161098901098901,5.186648351648351,5.21554945054945,
2006-03-21,5.12,5.15456043956044,5.114285714285715,5.05,5.004835164835165,4.99021978021978,5.0,5.000439560439561,5.02065934065934,5.041758241758242,5.080879120879121,5.100824175824176,5.126098901098901,5.152472527472528,5.196098901098901,5.215879120879121,5.236373626373626,5.261978021978022,5.2906593406593405,
2006-03-22,5.125439560439561,5.16423076923077,5.128571428571428,5.06456043956044,5.02456043956044,5.005,5.005164835164835,5.010494505494505,5.025879120879122,5.047197802197802,5.085824175824175,5.100879120879121,5.1219230769230775,5.155989010989011,5.170989010989011,5.186923076923077,5.22065934065934,5.232692307692308,5.26576923076923,
2006-03-23,5.136098901098901,5.184340659340659,5.1631868131868135,5.109120879120879,5.069505494505495,5.055,5.055,5.05565934065934,5.071098901098901,5.092307692307692,5.1256593406593405,5.136098901098901,5.157307692307692,5.1923076923076925,5.220384615384615,5.226648351648351,5.251538461538462,5.273516483516483,5.31,
2006-03-24,5.090989010989011,5.1182417582417585,5.077142857142857,5.013846153846154,4.97956043956044,4.970274725274725,4.975,4.975824175824176,4.991648351648352,5.0176923076923075,5.05076923076923,5.06032967032967,5.068846153846154,5.117637362637363,5.144120879120878,5.138461538461538,5.181758241758241,5.202967032967033,5.230989010989012,
2006-03-27,5.097307692307692,5.127307692307692,5.0903846153846155,5.033021978021978,5.003846153846154,4.99,4.9908791208791214,5.001758241758242,5.021978021978022,5.044395604395604,5.081648351648352,5.095989010989011,5.108846153846154,5.14543956043956,5.185604395604395,5.1910989010989015,5.202417582417582,5.2239560439560435,5.253956043956044,
2006-03-28,5.16423076923077,5.212802197802198,5.185604395604396,5.1365384615384615,5.093681318681319,5.08,5.080494505494506,5.086978021978022,5.107197802197803,5.129835164835165,5.166813186813187,5.179450549450549,5.181648351648351,5.23,5.231318681318681,5.247252747252747,5.295384615384616,5.273571428571429,5.325,
2006-03-29,5.180274725274725,5.233516483516484,5.213571428571428,5.1510439560439565,5.108021978021978,5.09054945054945,5.09554945054945,5.102197802197802,5.122417582417582,5.144615384615384,5.176978021978022,5.193626373626374,5.222637362637363,5.2457142857142856,5.281428571428572,5.294615384615384,5.327857142857143,5.348846153846154,5.372307692307692,
2006-03-30,5.211923076923077,5.273351648351649,5.255054945054945,5.211043956043956,5.172802197802198,5.154395604395605,5.150604395604396,5.156813186813187,5.173296703296703,5.199285714285715,5.227857142857142,5.249615384615384,5.285,5.319615384615385,5.347307692307692,5.36,5.363846153846154,5.400659340659341,5.472582417582418,
2006-03-31,5.210934065934066,5.263901098901099,5.248956043956044,5.200604395604396,5.162252747252747,5.14,5.14065934065934,5.146978021978022,5.162637362637363,5.185,5.217307692307692,5.232857142857143,5.2542857142857144,5.2846153846153845,5.3124725274725275,5.325769230769231,5.34,5.394175824175824,5.397032967032967,
2006-04-03,5.238571428571429,5.2942857142857145,5.280769230769231,5.223571428571429,5.1814285714285715,5.16,5.16,5.162472527472527,5.178296703296703,5.203791208791209,5.245934065934066,5.254395604395604,5.280274725274725,5.310604395604395,5.338956043956044,5.358736263736264,5.380604395604395,5.410934065934066,5.44021978021978,
2006-04-04,5.222857142857142,5.2676923076923075,5.24510989010989,5.188076923076923,5.1461538461538465,5.125,5.125879120879121,5.132637362637363,5.150274725274725,5.182472527472528,5.218956043956044,5.240604395604396,5.270604395604395,5.3029120879120875,5.338131868131868,5.354945054945055,5.381923076923077,5.407912087912088,5.412087912087912,
2006-04-05,5.201153846153846,5.230879120879121,5.201208791208791,5.153406593406594,5.115054945054945,5.09,5.091868131868131,5.1037362637362635,5.122802197802198,5.1439010989010985,5.183131868131868,5.202912087912088,5.238956043956044,5.264395604395604,5.303296703296703,5.3233516483516485,5.359175824175825,5.382692307692308,5.413461538461538,
2006-04-06,5.218241758241758,5.256483516483517,5.231593406593407,5.1862087912087915,5.141483516483516,5.125,5.125989010989011,5.136923076923077,5.169945054945055,5.197307692307692,5.228296703296703,5.247307692307692,5.2833516483516485,5.322692307692308,5.354615384615385,5.375494505494506,5.396098901098901,5.40923076923077,5.4484615384615385,
2006-04-07,5.25554945054945,5.3040659340659335,5.296043956043956,5.2725274725274724,5.236263736263736,5.219010989010989,5.218131868131868,5.233131868131869,5.252307692307692,5.288791208791209,5.318846153846154,5.320494505494506,5.354285714285714,5.407307692307692,5.419835164835165,5.446538461538461,5.478076923076923,5.463461538461538,5.492527472527473,
2006-04-10,5.2725274725274724,5.317802197802198,5.297307692307692,5.24510989010989,5.205604395604396,5.19,5.191208791208791,5.201043956043956,5.227252747252747,5.258846153846154,5.291593406593407,5.318846153846153,5.3513186813186815,5.381868131868132,5.4204945054945055,5.444230769230769,5.479230769230769,5.515989010989011,5.549285714285714,
2006-04-11,5.26489010989011,5.296538461538462,5.270494505494505,5.216923076923076,5.183076923076923,5.158791208791209,5.157527472527473,5.171318681318682,5.196318681318681,5.22554945054945,5.260494505494505,5.285549450549451,5.322912087912088,5.358736263736263,5.400714285714286,5.4204945054945055,5.448736263736263,5.490714285714286,5.509450549450549,
2006-04-12,5.2749999999999995,5.322582417582418,5.303626373626374,5.2615384615384615,5.228956043956044,5.21,5.211318681318681,5.2202747252747255,5.242912087912088,5.277362637362637,5.315714285714286,5.325879120879121,5.3246153846153845,5.362857142857142,5.399450549450549,5.42,5.450714285714286,5.475384615384615,5.5,
2006-04-13,5.296538461538462,5.266208791208791,5.256318681318681,5.262527472527473,5.276318681318681,5.302912087912088,5.34010989010989,5.385494505494505,5.412362637362638,5.452142857142857,5.483351648351648,5.512142857142857,5.513571428571429,5.545384615384616,5.580769230769231,5.60945054945055,5.622967032967033,5.651538461538461,5.712747252747253,
2006-04-17,5.279285714285714,5.310549450549451,5.283076923076923,5.237582417582417,5.217032967032967,5.213076923076923,5.22478021978022,5.242967032967033,5.271153846153846,5.311483516483516,5.3501098901098905,5.371538461538462,5.403241758241758,5.437032967032967,5.491098901098901,5.543626373626374,5.58021978021978,5.6,5.60543956043956,
2006-04-18,5.2153846153846155,5.2323076923076925,5.197472527472527,5.150769230769231,5.1269230769230765,5.12478021978022,5.141593406593406,5.16489010989011,5.196538461538461,5.23532967032967,5.273791208791208,5.30532967032967,5.346923076923077,5.385824175824176,5.4240659340659345,5.452307692307692,5.48554945054945,5.521318681318681,5.555604395604395,
2006-04-19,5.232307692307692,5.253626373626374,5.2202197802197805,5.1704395604395605,5.146813186813187,5.144945054945055,5.163516483516483,5.19021978021978,5.221923076923077,5.264340659340659,5.310879120879121,5.342307692307693,5.380824175824176,5.433571428571429,5.476868131868132,5.4981318681318685,5.542692307692308,5.5818131868131875,5.617692307692308,
2006-04-20,5.245934065934066,5.275054945054945,5.249670329670329,5.208461538461538,5.180054945054945,5.17510989010989,5.193791208791208,5.22054945054945,5.254065934065935,5.298131868131868,5.337472527472527,5.366318681318681,5.404065934065934,5.444285714285714,5.490769230769231,5.511208791208792,5.544945054945055,5.583461538461539,5.612912087912088,
2006-04-21,5.25978021978022,5.296593406593407,5.2724175824175825,5.2263736263736265,5.193186813186813,5.183516483516484,5.193626373626374,5.209065934065934,5.237692307692307,5.278681318681318,5.319615384615385,5.353681318681319,5.398076923076923,5.431538461538461,5.467802197802198,5.496923076923077,5.5115384615384615,5.547802197802198,5.5831318681318685,
2006-04-24,5.2517582417582425,5.284395604395605,5.251923076923077,5.200054945054945,5.167527472527473,5.156923076923077,5.165934065934066,5.186868131868132,5.216868131868132,5.255329670329671,5.2954395604395605,5.31,5.33032967032967,5.378791208791209,5.413571428571428,5.441703296703296,5.4775274725274725,5.512142857142857,5.543791208791209,
2006-04-25,5.288021978021978,5.3330769230769235,5.312197802197803,5.271538461538461,5.242307692307692,5.233956043956044,5.246098901098901,5.2651648351648355,5.2942307692307695,5.335879120879121,5.371428571428572,5.396703296703296,5.426263736263736,5.454285714285715,5.477802197802198,5.475,5.4835714285714285,5.530164835164835,5.565989010989011,
2006-04-26,5.326538461538462,5.385,5.362637362637362,5.318131868131868,5.294065934065934,5.287032967032967,5.296263736263736,5.317527472527472,5.347527472527473,5.382142857142857,5.415989010989011,5.440714285714286,5.47,5.50978021978022,5.5395054945054945,5.5625824175824174,5.587197802197802,5.621538461538462,5.6692307692307695,
2006-04-27,5.2457142857142856,5.287032967032967,5.269120879120879,5.229835164835165,5.212967032967033,5.2141758241758245,5.228571428571429,5.248571428571428,5.2749999999999995,5.319175824175824,5.359010989010989,5.385384615384615,5.415989010989011,5.452527472527472,5.486923076923077,5.508516483516484,5.538516483516483,5.575769230769231,5.607087912087912,
2006-04-28,5.210329670329671,5.2420879120879125,5.23,5.19956043956044,5.182912087912087,5.184285714285714,5.196593406593407,5.215989010989011,5.243186813186814,5.282527472527472,5.321538461538461,5.355274725274725,5.395769230769231,5.438076923076923,5.479175824175824,5.511153846153847,5.546153846153847,5.590989010989011,5.627252747252747,
2006-05-01,5.251043956043956,5.304230769230769,5.315,5.303736263736264,5.287692307692308,5.289725274725275,5.299835164835165,5.316813186813187,5.346923076923077,5.38478021978022,5.422692307692308,5.4545054945054945,5.4897802197802195,5.5175824175824175,5.555989010989011,5.59489010989011,5.62521978021978,5.6656593406593405,5.690274725274725,
2006-05-02,5.261923076923076,5.312087912087912,5.305494505494505,5.2784615384615385,5.2579120879120875,5.254835164835165,5.267417582417583,5.2895054945054945,5.3198351648351645,5.357747252747252,5.392912087912088,5.417362637362637,5.45021978021978,5.488076923076923,5.518186813186813,5.550219780219781,5.598406593406594,5.638186813186813,5.6607692307692306,
2006-05-03,5.292802197802198,5.34467032967033,5.337692307692308,5.308186813186813,5.287747252747253,5.282472527472527,5.292582417582418,5.312362637362638,5.340164835164836,5.383406593406594,5.423186813186813,5.452692307692307,5.490659340659341,5.533736263736263,5.579230769230769,5.615494505494505,5.656373626373626,5.693461538461539,5.724230769230769,
2006-05-04,5.300934065934066,5.362362637362637,5.362362637362637,5.337912087912088,5.320054945054945,5.320054945054945,5.332747252747253,5.3501098901098905,5.372912087912088,5.411373626373626,5.445769230769231,5.470494505494505,5.506098901098902,5.549230769230769,5.586483516483517,5.621098901098901,5.664230769230769,5.704230769230769,5.7312087912087915,
2006-05-05,5.269505494505495,5.327637362637363,5.319340659340659,5.287637362637363,5.269945054945055,5.2675824175824175,5.277912087912088,5.297912087912088,5.323186813186813,5.359230769230769,5.393736263736264,5.423461538461539,5.458846153846154,5.494230769230769,5.546428571428572,5.580384615384616,5.604230769230769,5.642417582417583,5.671428571428572,
2006-05-08,5.297747252747253,5.361153846153846,5.353021978021978,5.321813186813187,5.304615384615384,5.302747252747253,5.310604395604396,5.323241758241759,5.341208791208791,5.384285714285714,5.412912087912088,5.434615384615385,5.464285714285714,5.5128571428571425,5.560769230769231,5.589285714285714,5.620384615384615,5.652802197802198,5.674065934065934,
2006-05-09,5.296153846153846,5.356483516483516,5.353186813186813,5.326538461538462,5.309505494505495,5.307802197802197,5.315714285714286,5.331208791208791,5.351428571428571,5.383296703296704,5.411868131868132,5.434285714285714,5.462472527472527,5.501703296703297,5.544175824175824,5.577472527472527,5.604835164835165,5.639175824175824,5.66423076923077,
2006-05-10,5.304945054945055,5.3696153846153845,5.367857142857143,5.341263736263737,5.327197802197802,5.325,5.327912087912088,5.341428571428572,5.361648351648352,5.393736263736264,5.419065934065934,5.43956043956044,5.470769230769231,5.478956043956044,5.493461538461538,5.549505494505494,5.598131868131868,5.637692307692308,5.667527472527473,
2006-05-11,5.297637362637363,5.355,5.35543956043956,5.339395604395604,5.329285714285715,5.327912087912088,5.332967032967033,5.34956043956044,5.374835164835165,5.409175824175824,5.440384615384615,5.470769230769231,5.503131868131868,5.548846153846154,5.58565934065934,5.604065934065934,5.631538461538462,5.670054945054945,5.697747252747253,
2006-05-12,5.297857142857143,5.347472527472528,5.357032967032968,5.352142857142857,5.352912087912088,5.363901098901099,5.376043956043956,5.391868131868132,5.41510989010989,5.4557692307692305,5.481263736263736,5.50010989010989,5.5284615384615385,5.568186813186813,5.613681318681318,5.611538461538461,5.659505494505495,5.720494505494506,5.747967032967033,
2006-05-15,5.289285714285715,5.333461538461538,5.332472527472527,5.318956043956044,5.321153846153846,5.331263736263736,5.341373626373626,5.357527472527472,5.380934065934066,5.415934065934065,5.443186813186813,5.465934065934066,5.497692307692307,5.542967032967033,5.5734065934065935,5.602692307692307,5.62489010989011,5.663516483516483,5.697032967032967,
2006-05-16,5.27,5.299395604395604,5.289065934065934,5.2676923076923075,5.263131868131868,5.271373626373626,5.281483516483517,5.297747252747253,5.321208791208791,5.356373626373626,5.383406593406593,5.406208791208791,5.447967032967033,5.495164835164835,5.527032967032967,5.558076923076923,5.59010989010989,5.6340659340659345,5.656923076923077,
2006-05-17,5.313098901098901,5.352747252747253,5.334065934065935,5.307472527472528,5.2968131868131865,5.301483516483517,5.31489010989011,5.332967032967033,5.35978021978022,5.406868131868132,5.442032967032967,5.4763736263736265,5.503406593406593,5.571318681318681,5.6,5.623461538461538,5.662252747252747,5.72,5.729450549450549,
2006-05-18,5.305054945054945,5.331483516483517,5.2954395604395605,5.252692307692308,5.230274725274725,5.231593406593407,5.235,5.25478021978022,5.281758241758242,5.31043956043956,5.347692307692308,5.370054945054945,5.4022527472527475,5.46,5.490549450549451,5.512032967032967,5.544230769230769,5.590164835164836,5.622857142857143,
2006-05-19,5.337142857142857,5.363296703296704,5.334835164835165,5.297307692307693,5.278406593406594,5.278351648351649,5.2834065934065935,5.298406593406593,5.3186263736263735,5.352692307692308,5.379065934065934,5.402032967032967,5.413461538461538,5.457197802197802,5.492857142857143,5.517307692307693,5.549615384615384,5.592142857142857,5.5977472527472525,
2006-05-22,5.337692307692308,5.353076923076923,5.307802197802197,5.266153846153846,5.2480769230769235,5.25554945054945,5.267142857142857,5.284065934065934,5.304285714285714,5.339010989010989,5.3610439560439564,5.3792857142857144,5.403131868131868,5.428406593406593,5.4387362637362635,5.490769230769231,5.5394505494505495,5.583626373626373,5.591208791208791,
2006-05-23,5.341923076923077,5.365,5.293571428571428,5.240769230769231,5.23,5.2335714285714285,5.242252747252747,5.259285714285714,5.290384615384615,5.318406593406594,5.377307692307692,5.409505494505495,5.437087912087912,5.474890109890111,5.4812087912087915,5.520494505494506,5.5648901098901105,5.601538461538462,5.633076923076923,
2006-05-24,5.327747252747253,5.3428571428571425,5.292857142857143,5.2468681318681325,5.227857142857142,5.232252747252748,5.246043956043956,5.268131868131868,5.293406593406593,5.32989010989011,5.347582417582418,5.37576923076923,5.3962087912087915,5.445494505494506,5.479230769230769,5.507417582417582,5.5187912087912085,5.581538461538461,5.615604395604396,
2006-05-25,5.333571428571429,5.358626373626374,5.315824175824176,5.2749999999999995,5.257747252747253,5.269725274725275,5.282472527472527,5.307087912087912,5.333681318681319,5.374120879120879,5.396538461538462,5.422417582417582,5.445164835164835,5.480769230769231,5.513406593406593,5.55032967032967,5.59076923076923,5.63510989010989,5.6608241758241755,
2006-05-26,5.32521978021978,5.341318681318681,5.295164835164836,5.258241758241758,5.246318681318681,5.252472527472527,5.262582417582418,5.283681318681318,5.308956043956044,5.345769230769231,5.370604395604396,5.393956043956044,5.415384615384616,5.466813186813187,5.49978021978022,5.528076923076923,5.562307692307693,5.605604395604396,5.631043956043956,
2006-05-29,5.299835164835165,5.295,5.302692307692308,5.316373626373626,5.335384615384616,5.359505494505495,5.396648351648352,5.4010989010989015,5.435604395604396,,,,,,,,,,,
2006-05-30,5.3472307692307695,5.368901098901099,5.331538461538462,5.296923076923077,5.286098901098901,5.288956043956044,5.297912087912088,5.315824175824176,5.340054945054945,5.381593406593407,5.402032967032967,5.4290659340659335,5.4593956043956045,5.51032967032967,5.528131868131868,5.5625274725274725,5.602967032967033,5.647582417582417,5.671483516483517,
2006-05-31,5.401483516483516,5.432802197802197,5.404230769230769,5.371593406593407,5.3610439560439564,5.36,5.363956043956044,5.381043956043956,5.401263736263736,5.445659340659341,5.4750549450549455,5.504395604395604,5.530604395604396,5.555604395604395,5.551868131868131,5.5747252747252745,5.625934065934066,5.68510989010989,5.662032967032967,
2006-06-01,5.404120879120879,5.432912087912087,5.392087912087912,5.352307692307692,5.336978021978022,5.339010989010989,5.348021978021977,5.366263736263736,5.390604395604395,5.427967032967032,5.4471978021978025,5.470604395604395,5.504230769230769,5.551758241758241,5.576483516483516,5.605054945054945,5.635384615384615,5.678076923076922,5.693351648351649,
2006-06-02,5.301692307692307,5.305989010989011,5.257527472527473,5.212912087912088,5.196868131868132,5.199065934065934,5.2081318681318685,5.230604395604396,5.251703296703297,5.292582417582417,5.312362637362638,5.331703296703297,5.368846153846154,5.408846153846154,5.431703296703296,5.456153846153846,5.515714285714286,5.585,5.578076923076924,
2006-06-05,5.3781318681318675,5.385824175824175,5.331428571428572,5.278241758241758,5.253076923076923,5.2542307692307695,5.259230769230769,5.281428571428571,5.302362637362637,5.339725274725274,5.353571428571429,5.376703296703297,5.3756043956043955,5.418956043956044,5.451043956043956,5.476978021978022,5.502252747252747,5.558406593406594,5.5781868131868135,
2006-06-06,5.402384615384615,5.4107692307692306,5.351538461538461,5.293461538461538,5.259285714285714,5.255,5.259285714285714,5.277362637362637,5.297582417582418,5.3307692307692305,5.348021978021977,5.367582417582418,5.396703296703297,5.440054945054945,5.466978021978022,5.483351648351649,5.525549450549451,5.5660439560439565,5.57,
2006-06-07,5.416857142857142,5.43,5.375,5.3221428571428575,5.293296703296703,5.285659340659341,5.28934065934066,5.3075824175824176,5.327802197802198,5.361153846153846,5.373791208791209,5.401703296703297,5.432032967032967,5.480054945054945,5.493901098901099,5.5175274725274726,5.551923076923076,5.596043956043956,5.609010989010989,
2006-06-08,5.4135274725274725,5.416318681318681,5.372142857142857,5.312912087912088,5.274230769230769,5.27,5.274395604395605,5.288351648351648,5.308021978021977,5.337032967032967,5.357802197802198,5.373516483516483,5.402362637362637,5.418681318681319,5.433516483516483,5.480604395604396,5.49423076923077,5.54576923076923,5.559120879120878,
2006-06-09,5.419483516483516,5.425604395604395,5.372912087912088,5.312252747252747,5.269395604395604,5.265,5.269450549450549,5.283516483516483,5.298681318681319,5.327362637362637,5.343516483516483,5.372362637362637,5.384230769230769,5.431153846153846,5.43956043956044,5.472307692307692,5.498351648351648,5.537362637362637,5.549230769230769,
2006-06-12,5.427527472527472,5.43043956043956,5.375934065934066,5.319835164835165,5.287307692307692,5.285,5.285,5.299010989010989,5.309450549450549,5.338351648351648,5.349340659340659,5.373626373626373,5.403681318681319,5.443241758241759,5.463901098901099,5.474560439560439,5.499175824175824,5.533846153846154,5.544560439560439,
2006-06-13,5.433846153846154,5.426153846153846,5.365714285714286,5.3,5.257637362637363,5.255,5.250329670329671,5.2689010989010985,5.28434065934066,5.313681318681319,5.329175824175825,5.353901098901099,5.3695054945054945,5.399010989010989,5.41434065934066,5.434340659340659,5.464340659340659,5.513901098901099,5.52467032967033,
2006-06-14,5.521626373626374,5.53,5.483846153846154,5.4192857142857145,5.377197802197802,5.360824175824176,5.36,5.3743406593406595,5.394340659340659,5.424010989010989,5.434560439560439,5.459175824175824,5.47956043956044,5.514230769230769,5.53434065934066,5.554560439560439,5.54510989010989,5.5746703296703295,5.623901098901099,
2006-06-15,5.566648351648352,5.570274725274725,5.518626373626374,5.458296703296703,5.4119780219780225,5.400439560439561,5.4,5.4193406593406594,5.434670329670329,5.469230769230769,5.484505494505495,5.504560439560439,5.5346703296703295,5.56467032967033,5.579670329670329,5.59978021978022,5.625,5.66,5.66989010989011,
2006-06-16,5.577967032967033,5.58978021978022,5.547472527472527,5.487637362637363,5.446318681318681,5.43532967032967,5.435,5.4496703296703295,5.46978021978022,5.504615384615384,5.51478021978022,5.549615384615384,5.575,5.585,5.585,5.605,5.615384615384616,5.65021978021978,5.67,
2006-06-19,5.595,5.6048901098901105,5.565879120879122,5.51554945054945,5.48,5.465,5.465,5.48021978021978,5.50076923076923,5.535329670329671,5.5502747252747255,5.575329670329671,5.59065934065934,5.610494505494506,5.625879120879121,5.665,5.667197802197802,5.7154395604395605,5.725824175824176,
2006-06-20,5.6,5.615,5.585329670329671,5.54,5.50489010989011,5.49489010989011,5.485164835164835,5.500439560439561,5.520989010989011,5.550164835164835,5.55565934065934,5.5854945054945055,5.601538461538461,5.63521978021978,5.641153846153846,5.676098901098901,5.701648351648352,5.72945054945055,5.721318681318681,
2006-06-21,5.605164835164835,5.619670329670329,5.59,5.544560439560439,5.50478021978022,5.49478021978022,5.485329670329671,5.5006593406593405,5.5213186813186805,5.55043956043956,5.560989010989011,5.590879120879121,5.611648351648352,5.639450549450549,5.6317582417582415,5.6705494505494505,5.682967032967032,5.72565934065934,5.735824175824176,
2006-06-22,5.64065934065934,5.669670329670329,5.654505494505495,5.609010989010989,5.56434065934066,5.544670329670329,5.535659340659341,5.555879120879121,5.576648351648352,5.6060989010989015,5.625879120879121,5.646373626373626,5.67065934065934,5.681648351648351,5.705549450549451,5.717307692307692,5.752307692307692,5.780769230769231,5.788351648351648,
2006-06-23,5.665989010989011,5.69434065934066,5.673901098901099,5.623681318681319,5.584120879120879,5.56456043956044,5.55543956043956,5.566648351648352,5.596978021978022,5.626318681318681,5.646098901098901,5.666648351648352,5.6923076923076925,5.72076923076923,5.731648351648352,5.756923076923077,5.782637362637363,5.810879120879121,5.821153846153846,
2006-06-26,5.6766483516483515,5.698021978021978,5.667527472527472,5.622362637362637,5.583461538461538,5.56423076923077,5.55576923076923,5.567637362637363,5.5989560439560435,5.636978021978022,5.656318681318681,5.671978021978022,5.693296703296704,5.721648351648351,5.737472527472527,5.763846153846154,5.798626373626374,5.826208791208791,5.834450549450549,
2006-06-27,5.661538461538462,5.677307692307692,5.642362637362637,5.601923076923077,5.563241758241759,5.544560439560439,5.540879120879121,5.552472527472528,5.578846153846154,5.611098901098901,5.622472527472527,5.649395604395604,5.688626373626374,5.714395604395604,5.712747252747253,5.738626373626374,5.7689560439560434,5.796318681318681,5.806813186813186,
2006-06-28,5.673076923076923,5.7032417582417585,5.681923076923076,5.641483516483516,5.603516483516484,5.589010989010989,5.581483516483517,5.5977472527472525,5.62423076923077,5.656813186813187,5.672747252747253,5.697417582417582,5.718956043956044,5.74434065934066,5.736978021978022,5.724230769230769,5.789285714285715,5.8185714285714285,5.841978021978022,
2006-06-29,5.606483516483517,5.6170329670329675,5.586043956043956,5.541538461538462,5.51,5.509450549450549,5.5066483516483515,5.5236263736263735,5.554615384615384,5.586978021978022,5.602417582417582,5.624615384615384,5.66,5.692142857142858,5.708296703296703,5.734285714285715,5.764615384615384,5.791538461538462,5.801428571428572,
2006-06-30,5.581648351648352,5.590604395604395,5.55054945054945,5.505604395604395,5.467582417582418,5.449395604395605,5.446813186813187,5.463956043956044,5.495,5.527857142857143,5.547637362637363,5.57,5.605384615384615,5.6365384615384615,5.649285714285714,5.678846153846154,5.702472527472527,5.7166483516483515,5.728076923076923,
2006-07-03,5.603571428571429,5.618846153846154,5.577142857142857,5.523571428571429,5.481923076923077,5.463351648351648,5.458296703296703,5.479120879120879,5.506153846153846,5.537802197802198,5.554395604395604,5.579395604395605,5.606538461538461,5.637967032967033,5.65467032967033,5.67967032967033,5.706923076923077,5.737087912087913,5.748956043956044,
2006-07-04,5.575,5.514230769230769,5.481923076923077,5.4642307692307694,5.462472527472527,5.479395604395604,5.506153846153846,,,,,,,,,,,,,
2006-07-05,5.667417582417583,5.698846153846154,5.661758241758242,5.611758241758242,5.565604395604396,5.545,5.545934065934066,5.555604395604395,5.586923076923077,5.618131868131869,5.633956043956044,5.657912087912088,5.696263736263736,5.724395604395604,5.744175824175825,5.76521978021978,5.792692307692308,5.822307692307692,5.8343956043956045,
2006-07-06,5.656153846153846,5.679395604395604,5.64445054945055,5.584450549450549,5.531263736263736,5.513021978021977,5.506978021978022,5.519945054945055,5.546263736263736,5.574395604395605,5.5952197802197805,5.619175824175825,5.64489010989011,5.68,5.685494505494505,5.711593406593407,5.746538461538462,5.786208791208791,5.794615384615384,
2006-07-07,5.619670329670329,5.633076923076923,5.592857142857143,5.527857142857143,5.471043956043956,5.452912087912088,5.4470879120879125,5.460219780219781,5.487692307692308,5.519615384615385,5.540494505494506,5.566593406593406,5.594615384615385,5.618461538461538,5.653076923076923,5.678846153846154,5.687087912087912,5.7275274725274725,5.739835164835165,
2006-07-10,5.622692307692308,5.639615384615385,5.590714285714286,5.525714285714286,5.469230769230769,5.447582417582418,5.443626373626374,5.459835164835165,5.483846153846153,5.516593406593406,5.540054945054945,5.567637362637362,5.61423076923077,5.64,5.646593406593406,5.679505494505494,5.724120879120879,5.737857142857143,5.747747252747253,
2006-07-11,5.609615384615385,5.61532967032967,5.567692307692307,5.495,5.440164835164835,5.421208791208791,5.413791208791209,5.430054945054945,5.452912087912088,5.480494505494505,5.501593406593407,5.526593406593406,5.554615384615385,5.5842857142857145,5.600494505494505,5.623241758241758,5.649285714285714,5.6644505494505495,5.685,
2006-07-12,5.609835164835165,5.617417582417582,5.578076923076923,5.508076923076923,5.448681318681318,5.426043956043956,5.417637362637363,5.431593406593406,5.458241758241758,5.484285714285715,5.503241758241758,5.530494505494506,5.557857142857142,5.591483516483517,5.610714285714286,5.6571428571428575,5.676483516483517,5.683076923076923,5.6959340659340665,
2006-07-13,5.568791208791209,5.568131868131868,5.517307692307693,5.449835164835164,5.398406593406594,5.377252747252747,5.372747252747253,5.386868131868132,5.413571428571428,5.4424175824175824,5.467142857142857,5.492142857142857,5.524835164835165,5.564615384615385,5.577967032967033,5.598351648351648,5.639230769230769,5.6631868131868135,5.671538461538462,
2006-07-14,5.546318681318681,5.540384615384615,5.49521978021978,5.4241758241758244,5.375879120879121,5.363571428571428,5.362857142857143,5.377142857142857,5.405384615384615,5.436153846153846,5.458901098901099,5.490384615384616,5.527307692307692,5.566153846153846,5.593076923076923,5.607692307692307,5.639340659340659,5.671648351648352,5.682967032967033,
2006-07-17,5.552967032967032,5.549230769230769,5.5042307692307695,5.4386813186813185,5.393846153846154,5.38,5.383186813186813,5.396373626373626,5.421538461538462,5.453516483516483,5.47989010989011,5.508241758241758,5.538626373626374,5.575549450549451,5.603516483516484,5.621703296703297,5.640824175824176,5.67543956043956,5.692032967032967,
